Company_Name,City,Country,Location,query_address,Latitude,Longitude
Turkiye Oyun Gelistiricileri Dernegi (TOGED),Ankara,Turkey,Ankara,"Ankara, Turkey",39.9207759,32.8540497
Upperpik Games,Adana,Turkey,Ankara,"Adana, Turkey",36.9863599,35.3252861
Warlock Arts,Ankara,Turkey,Ankara,"Ankara, Turkey",39.9207759,32.8540497
3-Fold Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
88 Polygons,Dorset,England,South West and South Coast,"Dorset, England",50.7968369,-2.3447323
9FingerGames,Eastbourne,England,South West and South Coast,"Eastbourne, England",50.7664372,0.2781546
A La Mode Games,Bournemouth,England,South West and South Coast,"Bournemouth, England",50.7201514,-1.8799118
Aardman Animations,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Actera,Saint Helier,States of Jersey,South West and South Coast,"Saint Helier, States of Jersey",49.1907919,-2.1098728
All Possible Futures,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Auroch Digital (Sumo Group),Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Badgerhammer Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Bag of Holding,Poole,England,South West and South Coast,"Poole, England",50.7179472,-1.981521
Balloon Studios,Totnes,England,South West and South Coast,"Totnes, England",50.4322816,-3.6871525
Benji,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Brightrock Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Bristol Game Hub,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Bytten Studio,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Canteen,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
carrotcake.studio,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
CATASTROPHIC_OVERLOAD,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Codebyfire,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Cole Powered Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Colepowered Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Comet Game Studio,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
CooCooSqueaky,Bournemouth,England,South West and South Coast,"Bournemouth, England",50.7201514,-1.8799118
CreativeUK,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Cubenary,Poole,England,South West and South Coast,"Poole, England",50.7179472,-1.981521
Curiscope,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Damp Gnat,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Darkling Room,Truro,England,South West and South Coast,"Truro, England",50.2633381,-5.0510525
Delve Interactive,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Engine House,Redruth,England,South West and South Coast,"Redruth, England",50.2334286,-5.2277139
Fallen Tree Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Fat Plankton,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Fleetyard Studios,Dunster,England,South West and South Coast,"Dunster, England",51.1834143,-3.4439792
Force of Habit,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Freakzone Games,Cheltenham,England,South West and South Coast,"Cheltenham, England",51.8995685,-2.0711559
Friday Sundae,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Future Friends Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Future Visual,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
FuturLab,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Glitch Games,Cheltenham,England,South West and South Coast,"Cheltenham, England",51.8995685,-2.0711559
Grey Alien Games,Bridport,England,South West and South Coast,"Bridport, England",50.733785,-2.7589005
Ground Shatter (Reforged Studios),Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Hangar 13 (2K),Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Hatsumi VR,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Headware Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Innoverse,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Into Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
ITEM42,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Jaw Drop Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Jawdrop Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Kittens in Timespace,Penzance,England,South West and South Coast,"Penzance, England",50.1191914,-5.5358825
Land & Sea,Exeter,England,South West and South Coast,"Exeter, England",50.7249349,-3.5285631
Little Loud,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Lo-Fi Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Lost in Cult,Cirencester,England,South West and South Coast,"Cirencester, England",51.7171029,-1.9661616
Lovely Hellplace,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
ModalVR Studio,Newquay,England,South West and South Coast,"Newquay, England",50.4136363,-5.0843472
National Insecurities,Tewkesbury,England,South West and South Coast,"Tewkesbury, England",51.9937857,-2.1549574
Ndemic Creations,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
nDreams Studio Near Light (Aonic),Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Neon Play,Cirencester,England,South West and South Coast,"Cirencester, England",51.7171029,-1.9661616
Nimso Studios,Poole,England,South West and South Coast,"Poole, England",50.7179472,-1.981521
Nullpointer Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Opposable Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Opposable VR,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Out of Bounds Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Perfect Crime Games,Ticehurst,England,South West and South Coast,"Ticehurst, England",51.0466552,0.4149331
Pixel Envision,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Playmint,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Plug-in Media,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Quarter Circle Games,Bournemouth,England,South West and South Coast,"Bournemouth, England",50.7201514,-1.8799118
Rebourne Studios,Bournemouth,England,South West and South Coast,"Bournemouth, England",50.7201514,-1.8799118
Red Beard Games (Hi-Rez Studios),Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Red Wasp Design,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
RedKar Devs,Salisbury,England,South West and South Coast,"Salisbury, England",51.0690613,-1.7954134
RedOctane Games (Embracer),Clevedon,England,South West and South Coast,"Clevedon, England",51.4360625,-2.8526531
Rubicon Development,Ventnor,England,South West and South Coast,"Ventnor, England",50.594976,-1.2029747
Rumpus Animation,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Runner Duck,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Runner Duck Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Second Impact Games,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Size Five Games,Sherborne,England,South West and South Coast,"Sherborne, England",50.950265,-2.5179235
Small Loan Studio,Salisbury,England,South West and South Coast,"Salisbury, England",51.0690613,-1.7954134
Snap Finger Click,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Spectrum 48 Games,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Spiral Circus,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
Stainless Games,Newport,England,South West and South Coast,"Newport, England",50.7003707,-1.2952039
Star Game Studios,Plymouth,England,South West and South Coast,"Plymouth, England",50.3714122,-4.1424451
Studio 316,Redruth,England,South West and South Coast,"Redruth, England",50.2334286,-5.2277139
Studio Gobo,Brighton,England,South West and South Coast,"Brighton, England",50.8214626,-0.1400561
Sugar Creative,Bristol,England,South West and South Coast,"Bristol, England",51.4538022,-2.5972985
1CC Games,London,England,South East,"London, England",51.5074456,-0.1277653
1TK,Canterbury,England,South East,"Canterbury, England",51.2800275,1.0802533
8Floor,London,England,South East,"London, England",51.5074456,-0.1277653
Aartform Games,London,England,South East,"London, England",51.5074456,-0.1277653
Abandon Ship,Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
Absolutely Games,Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
Acureus,London,England,South East,"London, England",51.5074456,-0.1277653
Ada Eden,London,England,South East,"London, England",51.5074456,-0.1277653
AI Factory,Hatch End,England,South East,"Hatch End, England",51.6095781,-0.3687836
Alibi Games,London,England,South East,"London, England",51.5074456,-0.1277653
Amplified Games,London,England,South East,"London, England",51.5074456,-0.1277653
Amused Sloth,London,England,South East,"London, England",51.5074456,-0.1277653
Anji Games,London,England,South East,"London, England",51.5074456,-0.1277653
Antler Studios,Oxford,England,South East,"Oxford, England",51.7520131,-1.2578499
Aquila Interactive,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Arcadia Gaming Advisors,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Argonaut Games,Edgware,England,South East,"Edgware, England",51.6136623,-0.2749555
Astral Forge,Colchester,England,South East,"Colchester, England",51.8896903,0.8994651
Atom Republic,Woking,England,South East,"Woking, England",51.3201891,-0.5564726
Aurora Game Studios,Cambridge,England,South East,"Cambridge, England",52.1975846,0.1391537
Autumn Pioneer,London,England,South East,"London, England",51.5074456,-0.1277653
Avokiddo,London,England,South East,"London, England",51.5074456,-0.1277653
Bad Viking Games,Chessington,England,South East,"Chessington, England",51.358336,-0.2986216
Badger Beard Games,Tonbridge,England,South East,"Tonbridge, England",51.1955494,0.2750712
Bae Team,London,England,South East,"London, England",51.5074456,-0.1277653
Ballistic Moon,Woking,England,South East,"Woking, England",51.3201891,-0.5564726
Bandai Namco Amusement Europe,Richmond Upon Thames,England,South East,"Richmond Upon Thames, England",51.4405529,-0.3076394
Bandai Namco Entertainment UK,Richmond Upon Thames,England,South East,"Richmond Upon Thames, England",51.4405529,-0.3076394
Beard Envy Games,London,England,South East,"London, England",51.5074456,-0.1277653
Beatnik Games,London,England,South East,"London, England",51.5074456,-0.1277653
Beautiful Game Studios (Square-Enix Europe),London,England,South East,"London, England",51.5074456,-0.1277653
Ben Olding Games,Oxford,England,South East,"Oxford, England",51.7520131,-1.2578499
Big Head Games,Surrey,England,South East,"Surrey, England",51.2715316,-0.3414524
Big Pig Studios,London,England,South East,"London, England",51.5074456,-0.1277653
Birdmask Studio,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Bithell Games,London,England,South East,"London, England",51.5074456,-0.1277653
Bitmap Bureau,Southampton,England,South East,"Southampton, England",50.9025349,-1.404189
Blue Gravity Studios,London,England,South East,"London, England",51.5074456,-0.1277653
Bocata Games,London,England,South East,"London, England",51.5074456,-0.1277653
Born Ready Games,Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
Bossa Games (News Corp/Shine),London,England,South East,"London, England",51.5074456,-0.1277653
Brain Seal,London,England,South East,"London, England",51.5074456,-0.1277653
BrainsparkGames,London,England,South East,"London, England",51.5074456,-0.1277653
Broxcorp,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Calligram Studio,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Cambridge Game Creators,Cambridge,England,South East,"Cambridge, England",52.1975846,0.1391537
Capcom Entertainment Europe,London,England,South East,"London, England",51.5074456,-0.1277653
Casual Brothers,London,England,South East,"London, England",51.5074456,-0.1277653
Cat Commandos,London,England,South East,"London, England",51.5074456,-0.1277653
Cathedral Studios,Colchester,England,South East,"Colchester, England",51.8896903,0.8994651
Cavalier Game Studios,Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
CCP London,London,England,South East,"London, England",51.5074456,-0.1277653
Chucklefish,London,England,South East,"London, England",51.5074456,-0.1277653
Ci Games,London,England,South East,"London, England",51.5074456,-0.1277653
Climax Studios (Keywords),Portsmouth,England,South East,"Portsmouth, England",50.800031,-1.0906023
Coal Supper,London,England,South East,"London, England",51.5074456,-0.1277653
Colossal Games,London,England,South East,"London, England",51.5074456,-0.1277653
Conradical Games,London,England,South East,"London, England",51.5074456,-0.1277653
Criterion Games (Electronic Arts),Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
CULT Games,Camden Town,England,South East,"Camden Town, England",51.5392533,-0.142757
Curve Digital,London,England,South East,"London, England",51.5074456,-0.1277653
Curve Games (Nazara Technologies),London,England,South East,"London, England",51.5074456,-0.1277653
Curve Studios,London,England,South East,"London, England",51.5074456,-0.1277653
D'Avekki Studios,Gorefield,England,South East,"Gorefield, England",52.6858221,0.0997849
Daniel Ratcliffe,Cambridge,England,South East,"Cambridge, England",52.1975846,0.1391537
Dark Math Games,London,England,South East,"London, England",51.5074456,-0.1277653
Digital Matters,London,England,South East,"London, England",51.5074456,-0.1277653
Distractionware,London,England,South East,"London, England",51.5074456,-0.1277653
Dlala Studios,Witham,England,South East,"Witham, England",51.8000552,0.6398
Door407,London,England,South East,"London, England",51.5074456,-0.1277653
Dovetail Games,Chatham,England,South East,"Chatham, England",51.3819167,0.526559
DPS Games (Wargaming UK),Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
DPS Games (Wargaming),Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
DR Studios (Digital Bros),Broughton,England,South East,"Broughton, England",53.565614,-0.5539235
Draknek & Friends,London,England,South East,"London, England",51.5074456,-0.1277653
Dream Games,London,England,South East,"London, England",51.5074456,-0.1277653
Drest,London,England,South East,"London, England",51.5074456,-0.1277653
EA Guildford (Electronic Arts),Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
Eighty Eight Games,London,England,South East,"London, England",51.5074456,-0.1277653
EightyEight Games,London,England,South East,"London, England",51.5074456,-0.1277653
Electric Elephant Games,Guildford,England,South East,"Guildford, England",51.2356068,-0.5732063
Electric Saint,London,England,South East,"London, England",51.5074456,-0.1277653
Emona Capital,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Enchanted Arcade,London,United Kingdom,South East,"London, United Kingdom",51.5074456,-0.1277653
Enlight Software,London,England,South East,"London, England",51.5074456,-0.1277653
Episod Studio,London,England,South East,"London, England",51.5074456,-0.1277653
82 Apps,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
ActiveWorlds,Newburyport,United States,Boston,"Newburyport, United States",42.8116592,-70.8719271
Activision Portland,Portland,United States,Boston,"Portland, United States",45.5202471,-122.674194
American Medical Extended Reality Association (AMXRA),Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Augmend Health,Cambridge,United States,Boston,"Cambridge, United States",42.3656347,-71.1040018
Aunty Games,Cambridge,United States,Boston,"Cambridge, United States",42.3656347,-71.1040018
Boston Indies,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
BTS Bioengineering,Quincy,United States,Boston,"Quincy, United States",42.2509914,-71.0037374
Cairn4,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Camlaan Games,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Chump Squad,Somerville,United States,Boston,"Somerville, United States",42.3875968,-71.0994968
CloudKid,Brighton,United States,Boston,"Brighton, United States",39.983721,-104.8110775
Cosmographic Software,New Haven,United States,Boston,"New Haven, United States",41.3082138,-72.9250518
Crate Entertainment,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Decoy Games,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Deep End Games,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Dejobaan Games,Watertown,United States,Boston,"Watertown, United States",42.3652576,-71.1843234
Demiurge Studios,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Dirigo Games,Bar Harbor,United States,Boston,"Bar Harbor, United States",44.3876378,-68.2043361
Disco Pixel,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Disruptor Beam,Newton,United States,Boston,"Newton, United States",30.8118989,-93.740504
FableVision Studios,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Factus Games,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Fire Hose Games,Cambridge,United States,Boston,"Cambridge, United States",42.3656347,-71.1040018
Firefly Studios,Canton,United States,Boston,"Canton, United States",40.7985464,-81.3749508
First Break Labs,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
For All to Play,Worcester,United States,Boston,"Worcester, United States",42.2625621,-71.8018877
FundamentalVR,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Funkitron,Boxford,United States,Boston,"Boxford, United States",42.6605844,-70.9971204
Galaxy Games,Fairfield,United States,Boston,"Fairfield, United States",39.7886111,-82.6418883
Ghost Story Games (Take-Two Interactive Software),Westwood,United States,Boston,"Westwood, United States",34.0668947,-118.439944
Giant Light Studios,Pioneer Valley,United States,Boston,"Pioneer Valley, United States",32.7401737,-96.5883157
Gorilla Tactics,Amherst,United States,Boston,"Amherst, United States",42.3731948,-72.5198761
Greylock Studio,Somerville,United States,Boston,"Somerville, United States",42.3875968,-71.0994968
HappyGiant,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Harmonix Music Systems (Epic Games),Cambridge,United States,Boston,"Cambridge, United States",42.3656347,-71.1040018
HitSave!,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
iCivics,Cambridge,United States,Boston,"Cambridge, United States",42.3656347,-71.1040018
igda Boston Chapter,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
igda Rhode Island Chapter,Providence,United States,Boston,"Providence, United States",41.8239891,-71.4128343
ImmersiveWorlds,Burlington,United States,Boston,"Burlington, United States",44.4761601,-73.212906
Indie Game Collective,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
Infrared5,Jamaica Plain,United States,Boston,"Jamaica Plain, United States",42.3116046,-71.1143838
Insightful VR,Boston,United States,Boston,"Boston, United States",42.3588336,-71.0578303
